"variable","FIPS","areaname","state","value"
"P0010001",40980,"Saginaw-Saginaw Township North, MI Metro Area","26","200169"
"P0010001",42300,"Sault Ste. Marie, MI Micro Area","26","38520"
"P0010001",43780,"South Bend-Mishawaka, IN-MI Metro Area (part)","26","52293"
"P0010001",44780,"Sturgis, MI Micro Area","26","61295"
"P0010001",45900,"Traverse City, MI Micro Area","26","143372"
"P0010001",10660,"Albert Lea, MN Micro Area","27","31255"
"P0010001",10820,"Alexandria, MN Micro Area","27","36009"
"P0010001",12380,"Austin, MN Micro Area","27","39163"
"P0010001",13420,"Bemidji, MN Micro Area","27","44442"
"P0010001",14660,"Brainerd, MN Micro Area","27","91067"
"P0010001",20260,"Duluth, MN-WI Metro Area (part)","27","235612"
"P0010001",21860,"Fairmont, MN Micro Area","27","20840"
"P0010001",22020,"Fargo, ND-MN Metro Area (part)","27","58999"
"P0010001",22060,"Faribault-Northfield, MN Micro Area","27","64142"
"P0010001",22260,"Fergus Falls, MN Micro Area","27","57303"
"P0010001",24220,"Grand Forks, ND-MN Metro Area (part)","27","31600"
"P0010001",26780,"Hutchinson, MN Micro Area","27","36651"
"P0010001",29100,"La Crosse, WI-MN Metro Area (part)","27","19027"
"P0010001",31860,"Mankato-North Mankato, MN Metro Area","27","96740"
"P0010001",32140,"Marshall, MN Micro Area","27","25857"
"P0010001",33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area (part)","27","3154469"
"P0010001",35580,"New Ulm, MN Micro Area","27","25893"
"P0010001",36940,"Owatonna, MN Micro Area","27","36576"
"P0010001",39860,"Red Wing, MN Micro Area","27","46183"
"P0010001",40340,"Rochester, MN Metro Area","27","186011"
"P0010001",41060,"St. Cloud, MN Metro Area","27","189093"
"P0010001",47420,"Wahpeton, ND-MN Micro Area (part)","27","6576"
"P0010001",48820,"Willmar, MN Micro Area","27","42239"
"P0010001",49100,"Winona, MN Micro Area","27","51461"
"P0010001",49380,"Worthington, MN Micro Area","27","21378"
"P0010001",15020,"Brookhaven, MS Micro Area","28","34869"
"P0010001",17260,"Clarksdale, MS Micro Area","28","26151"
"P0010001",17380,"Cleveland, MS Micro Area","28","34145"
"P0010001",18060,"Columbus, MS Micro Area","28","59779"
"P0010001",18420,"Corinth, MS Micro Area","28","37057"
"P0010001",24740,"Greenville, MS Micro Area","28","51137"
"P0010001",24900,"Greenwood, MS Micro Area","28","42914"
"P0010001",24980,"Grenada, MS Micro Area","28","21906"
"P0010001",25060,"Gulfport-Biloxi, MS Metro Area","28","248820"
"P0010001",25620,"Hattiesburg, MS Metro Area","28","142842"
"P0010001",26940,"Indianola, MS Micro Area","28","29450"
"P0010001",27140,"Jackson, MS Metro Area","28","539057"
"P0010001",29860,"Laurel, MS Micro Area","28","84823"
"P0010001",32620,"McComb, MS Micro Area","28","53535"
"P0010001",32820,"Memphis, TN-MS-AR Metro Area (part)","28","238060"
"P0010001",32940,"Meridian, MS Micro Area","28","107449"
"P0010001",35020,"Natchez, MS-LA Micro Area (part)","28","32297"
"P0010001",37060,"Oxford, MS Micro Area","28","47351"
"P0010001",37700,"Pascagoula, MS Metro Area","28","162246"
"P0010001",38100,"Picayune, MS Micro Area","28","55834"
"P0010001",44260,"Starkville, MS Micro Area","28","47671"
"P0010001",46180,"Tupelo, MS Micro Area","28","136268"
"P0010001",46980,"Vicksburg, MS Micro Area","28","48773"
"P0010001",48500,"West Point, MS Micro Area","28","20634"
"P0010001",49540,"Yazoo City, MS Micro Area","28","28065"
"P0010001",14700,"Branson, MO Micro Area","29","83877"
"P0010001",16020,"Cape Girardeau-Jackson, MO-IL Metro Area (part)","29","88037"
"P0010001",17860,"Columbia, MO Metro Area","29","172786"
"P0010001",22100,"Farmington, MO Micro Area","29","65359"
"P0010001",22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area (part)","29","23083"
"P0010001",22780,"Fort Leonard Wood, MO Micro Area","29","52274"
"P0010001",22800,"Fort Madison-Keokuk, IA-MO Micro Area (part)","29","7139"
"P0010001",25300,"Hannibal, MO Micro Area","29","38948"
"P0010001",27620,"Jefferson City, MO Metro Area","29","149807"
"P0010001",27900,"Joplin, MO Metro Area","29","175518"
"P0010001",28140,"Kansas City, MO-KS Metro Area (part)","29","1188988"
"P0010001",28380,"Kennett, MO Micro Area","29","31953"
"P0010001",28860,"Kirksville, MO Micro Area","29","30038"
"P0010001",30060,"Lebanon, MO Micro Area","29","35571"
"P0010001",32180,"Marshall, MO Micro Area","29","23370"
"P0010001",32340,"Maryville, MO Micro Area","29","23370"
"P0010001",33020,"Mexico, MO Micro Area","29","25529"
"P0010001",33620,"Moberly, MO Micro Area","29","25414"
"P0010001",38740,"Poplar Bluff, MO Micro Area","29","42794"
"P0010001",39500,"Quincy, IL-MO Micro Area (part)","29","10211"
"P0010001",40620,"Rolla, MO Micro Area","29","45156"
"P0010001",41140,"St. Joseph, MO-KS Metro Area (part)","29","119384"
"P0010001",41180,"St. Louis, MO-IL Metro Area (part)","29","2109232"
"P0010001",42740,"Sedalia, MO Micro Area","29","42201"
"P0010001",43460,"Sikeston, MO Micro Area","29","39191"
"P0010001",44180,"Springfield, MO Metro Area","29","436712"
"P0010001",47660,"Warrensburg, MO Micro Area","29","52595"
"P0010001",48460,"West Plains, MO Micro Area","29","40400"
"P0010001",13740,"Billings, MT Metro Area","30","158050"
"P0010001",14580,"Bozeman, MT Micro Area","30","89513"
"P0010001",15580,"Butte-Silver Bow, MT Micro Area","30","34200"
"P0010001",24500,"Great Falls, MT Metro Area","30","81327"
"P0010001",25660,"Havre, MT Micro Area","30","16096"
"P0010001",25740,"Helena, MT Micro Area","30","74801"
"P0010001",28060,"Kalispell, MT Micro Area","30","90928"
"P0010001",33540,"Missoula, MT Metro Area","30","109299"
"P0010001",13100,"Beatrice, NE Micro Area","31","22311"
"P0010001",18100,"Columbus, NE Micro Area","31","32237"
"P0010001",23340,"Fremont, NE Micro Area","31","36691"
"P0010001",24260,"Grand Island, NE Micro Area","31","72726"
"P0010001",25580,"Hastings, NE Micro Area","31","37906"
"P0010001",28260,"Kearney, NE Micro Area","31","52591"
"P0010001",30420,"Lexington, NE Micro Area","31","26370"
"P0010001",30700,"Lincoln, NE Metro Area","31","302157"
"P0010001",35740,"Norfolk, NE Micro Area","31","48271"
"P0010001",35820,"North Platte, NE Micro Area","31","37590"
"P0010001",36540,"Omaha-Council Bluffs, NE-IA Metro Area (part)","31","742205"
"P0010001",42420,"Scottsbluff, NE Micro Area","31","37660"
"P0010001",43580,"Sioux City, IA-NE-SD Metro Area (part)","31","27006"
"P0010001",16180,"Carson City, NV Metro Area","32","55274"
"P0010001",21220,"Elko, NV Micro Area","32","50805"
"P0010001",21980,"Fallon, NV Micro Area","32","24877"
"P0010001",22280,"Fernley, NV Micro Area","32","51980"
"P0010001",23820,"Gardnerville Ranchos, NV Micro Area","32","46997"
"P0010001",29820,"Las Vegas-Paradise, NV Metro Area","32","1951269"
"P0010001",37220,"Pahrump, NV Micro Area","32","43946"
"P0010001",39900,"Reno-Sparks, NV Metro Area","32","425417"
"P0010001",13620,"Berlin, NH-VT Micro Area (part)","33","33055"
"P0010001",14460,"Boston-Cambridge-Quincy, MA-NH Metro Area (part)","33","418366"
"P0010001",17200,"Claremont, NH Micro Area","33","43742"
"P0010001",18180,"Concord, NH Micro Area","33","146445"
"P0010001",28300,"Keene, NH Micro Area","33","77117"
"P0010001",29060,"Laconia, NH Micro Area","33","60088"
"P0010001",30100,"Lebanon, NH-VT Micro Area (part)","33","89118"
"P0010001",31700,"Manchester-Nashua, NH Metro Area","33","400721"
"P0010001",10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area (part)","34","108692"
"P0010001",12100,"Atlantic City-Hammonton, NJ Metro Area","34","274549"
"P0010001",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part)","34","6471215"
"P0010001",36140,"Ocean City, NJ Metro Area","34","97265"
"P0010001",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part)","34","1316762"
"P0010001",45940,"Trenton-Ewing, NJ Metro Area","34","366513"
"P0010001",47220,"Vineland-Millville-Bridgeton, NJ Metro Area","34","156898"
"P0010001",10460,"Alamogordo, NM Micro Area","35","63797"
"P0010001",10740,"Albuquerque, NM Metro Area","35","887077"
"P0010001",16100,"Carlsbad-Artesia, NM Micro Area","35","53829"
"P0010001",17580,"Clovis, NM Micro Area","35","48376"
"P0010001",19700,"Deming, NM Micro Area","35","25095"
"P0010001",21580,"Espanola, NM Micro Area","35","40246"
"P0010001",22140,"Farmington, NM Metro Area","35","130044"
"P0010001",23700,"Gallup, NM Micro Area","35","71492"
"P0010001",24380,"Grants, NM Micro Area","35","27213"
"P0010001",26020,"Hobbs, NM Micro Area","35","64727"
"P0010001",29740,"Las Cruces, NM Metro Area","35","209233"
"P0010001",29780,"Las Vegas, NM Micro Area","35","29393"
"P0010001",31060,"Los Alamos, NM Micro Area","35","17950"
"P0010001",38780,"Portales, NM Micro Area","35","19846"
"P0010001",40740,"Roswell, NM Micro Area","35","65645"
"P0010001",40760,"Ruidoso, NM Micro Area","35","20497"
"P0010001",42140,"Santa Fe, NM Metro Area","35","144170"
"P0010001",43500,"Silver City, NM Micro Area","35","29514"
"P0010001",45340,"Taos, NM Micro Area","35","32937"
"P0010001",10580,"Albany-Schenectady-Troy, NY Metro Area","36","870716"
"P0010001",11220,"Amsterdam, NY Micro Area","36","50219"
"P0010001",12180,"Auburn, NY Micro Area","36","80026"
"P0010001",12860,"Batavia, NY Micro Area","36","60079"
"P0010001",13780,"Binghamton, NY Metro Area","36","251725"
"P0010001",15380,"Buffalo-Niagara Falls, NY Metro Area","36","1135509"
"P0010001",18500,"Corning, NY Micro Area","36","98990"
"P0010001",18660,"Cortland, NY Micro Area","36","49336"
"P0010001",21300,"Elmira, NY Metro Area","36","88830"
"P0010001",24020,"Glens Falls, NY Metro Area","36","128923"
"P0010001",24100,"Gloversville, NY Micro Area","36","55531"
"P0010001",26460,"Hudson, NY Micro Area","36","63096"
"P0010001",27060,"Ithaca, NY Metro Area","36","101564"
"P0010001",27460,"Jamestown-Dunkirk-Fredonia, NY Micro Area","36","134905"
"P0010001",28740,"Kingston, NY Metro Area","36","182493"
"P0010001",31660,"Malone, NY Micro Area","36","51599"
"P0010001",35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area (part)","36","12368525"
"P0010001",36300,"Ogdensburg-Massena, NY Micro Area","36","111944"
"P0010001",36460,"Olean, NY Micro Area","36","80317"
"P0010001",36580,"Oneonta, NY Micro Area","36","62259"
"P0010001",38460,"Plattsburgh, NY Micro Area","36","82128"
"P0010001",39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area","36","670301"
"P0010001",40380,"Rochester, NY Metro Area","36","1054323"
"P0010001",42900,"Seneca Falls, NY Micro Area","36","35251"
"P0010001",45060,"Syracuse, NY Metro Area","36","662577"
"P0010001",46540,"Utica-Rome, NY Metro Area","36","299397"
"P0010001",48060,"Watertown-Fort Drum, NY Micro Area","36","116229"
"P0010001",10620,"Albemarle, NC Micro Area","37","60585"
"P0010001",11700,"Asheville, NC Metro Area","37","424858"
"P0010001",14380,"Boone, NC Micro Area","37","51079"
"P0010001",14820,"Brevard, NC Micro Area","37","33090"
"P0010001",15500,"Burlington, NC Metro Area","37","151131"
"P0010001",16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area (part)","37","1531965"
"P0010001",20380,"Dunn, NC Micro Area","37","114678"
"P0010001",20500,"Durham-Chapel Hill, NC Metro Area","37","504357"
"P0010001",21020,"Elizabeth City, NC Micro Area","37","64094"
"P0010001",22180,"Fayetteville, NC Metro Area","37","366383"
"P0010001",22580,"Forest City, NC Micro Area","37","67810"
"P0010001",24140,"Goldsboro, NC Metro Area","37","122623"
"P0010001",24660,"Greensboro-High Point, NC Metro Area","37","723801"
"P0010001",24780,"Greenville, NC Metro Area","37","189510"
"P0010001",25780,"Henderson, NC Micro Area","37","45422"
"P0010001",25860,"Hickory-Lenoir-Morganton, NC Metro Area","37","365497"
"P0010001",27340,"Jacksonville, NC Metro Area","37","177772"
"P0010001",28620,"Kill Devil Hills, NC Micro Area","37","33920"
"P0010001",28820,"Kinston, NC Micro Area","37","59495"
"P0010001",29900,"Laurinburg, NC Micro Area","37","36157"
"P0010001",30740,"Lincolnton, NC Micro Area","37","78265"
"P0010001",31300,"Lumberton, NC Micro Area","37","134168"
"P0010001",33980,"Morehead City, NC Micro Area","37","66469"
"P0010001",34340,"Mount Airy, NC Micro Area","37","73673"
"P0010001",35100,"New Bern, NC Micro Area","37","126802"
"P0010001",35900,"North Wilkesboro, NC Micro Area","37","69340"
"P0010001",39580,"Raleigh-Cary, NC Metro Area","37","1130490"
"P0010001",40260,"Roanoke Rapids, NC Micro Area","37","76790"
"P0010001",40460,"Rockingham, NC Micro Area","37","46639"
"P0010001",40580,"Rocky Mount, NC Metro Area","37","152392"
"P0010001",41580,"Salisbury, NC Micro Area","37","138428"
"P0010001",41820,"Sanford, NC Micro Area","37","57866"
"P0010001",43140,"Shelby, NC Micro Area","37","98078"
"P0010001",43860,"Southern Pines-Pinehurst, NC Micro Area","37","88247"
"P0010001",44380,"Statesville-Mooresville, NC Micro Area","37","159437"
"P0010001",45640,"Thomasville-Lexington, NC Micro Area","37","162878"
"P0010001",47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area (part)","37","23547"
"P0010001",47820,"Washington, NC Micro Area","37","47759"
"P0010001",48900,"Wilmington, NC Metro Area","37","362315"
"P0010001",48980,"Wilson, NC Micro Area","37","81234"
"P0010001",49180,"Winston-Salem, NC Metro Area","37","477717"
"P0010001",13900,"Bismarck, ND Metro Area","38","108779"
"P0010001",19860,"Dickinson, ND Micro Area","38","24982"
"P0010001",22020,"Fargo, ND-MN Metro Area (part)","38","149778"
"P0010001",24220,"Grand Forks, ND-MN Metro Area (part)","38","66861"
"P0010001",27420,"Jamestown, ND Micro Area","38","21100"
"P0010001",33500,"Minot, ND Micro Area","38","69540"
"P0010001",47420,"Wahpeton, ND-MN Micro Area (part)","38","16321"
"P0010001",48780,"Williston, ND Micro Area","38","22398"
"P0010001",10420,"Akron, OH Metro Area","39","703200"
"P0010001",11740,"Ashland, OH Micro Area","39","53139"
"P0010001",11780,"Ashtabula, OH Micro Area","39","101497"
"P0010001",11900,"Athens, OH Micro Area","39","64757"
"P0010001",13340,"Bellefontaine, OH Micro Area","39","45858"
"P0010001",15340,"Bucyrus, OH Micro Area","39","43784"
"P0010001",15740,"Cambridge, OH Micro Area","39","40087"
"P0010001",15940,"Canton-Massillon, OH Metro Area","39","404422"
"P0010001",16380,"Celina, OH Micro Area","39","40814"
"P0010001",17060,"Chillicothe, OH Micro Area","39","78064"
"P0010001",17140,"Cincinnati-Middletown, OH-KY-IN Metro Area (part)","39","1625406"
"P0010001",17460,"Cleveland-Elyria-Mentor, OH Metro Area","39","2077240"
"P0010001",18140,"Columbus, OH Metro Area","39","1836536"
"P0010001",18740,"Coshocton, OH Micro Area","39","36901"
"P0010001",19380,"Dayton, OH Metro Area","39","841502"
"P0010001",19580,"Defiance, OH Micro Area","39","39037"
"P0010001",20620,"East Liverpool-Salem, OH Micro Area","39","107841"
"P0010001",22300,"Findlay, OH Micro Area","39","74782"
"P0010001",23380,"Fremont, OH Micro Area","39","60944"
"P0010001",24820,"Greenville, OH Micro Area","39","52959"
"P0010001",26580,"Huntington-Ashland, WV-KY-OH Metro Area (part)","39","62450"
"P0010001",30620,"Lima, OH Metro Area","39","106331"
"P0010001",31900,"Mansfield, OH Metro Area","39","124475"
"P0010001",32020,"Marion, OH Micro Area","39","66501"
"P0010001",34540,"Mount Vernon, OH Micro Area","39","60921"
"P0010001",35420,"New Philadelphia-Dover, OH Micro Area","39","92582"
"P0010001",35940,"Norwalk, OH Micro Area","39","59626"
"P0010001",37620,"Parkersburg-Marietta-Vienna, WV-OH Metro Area (part)","39","61778"
"P0010001",38580,"Point Pleasant, WV-OH Micro Area (part)","39","30934"
"P0010001",39020,"Portsmouth, OH Micro Area","39","79499"
"P0010001",41780,"Sandusky, OH Metro Area","39","77079"
"P0010001",43380,"Sidney, OH Micro Area","39","49423"
"P0010001",44220,"Springfield, OH Metro Area","39","138333"
"P0010001",44600,"Steubenville-Weirton, OH-WV Metro Area (part)","39","69709"
"P0010001",45660,"Tiffin, OH Micro Area","39","56745"
"P0010001",45780,"Toledo, OH Metro Area","39","651429"
"P0010001",46500,"Urbana, OH Micro Area","39","40097"
"P0010001",46780,"Van Wert, OH Micro Area","39","28744"
"P0010001",47540,"Wapakoneta, OH Micro Area","39","45949"
"P0010001",47920,"Washington Court House, OH Micro Area","39","29030"
"P0010001",48540,"Wheeling, WV-OH Metro Area (part)","39","70400"
"P0010001",48940,"Wilmington, OH Micro Area","39","42040"
"P0010001",49300,"Wooster, OH Micro Area","39","114520"
"P0010001",49660,"Youngstown-Warren-Boardman, OH-PA Metro Area (part)","39","449135"
"P0010001",49780,"Zanesville, OH Micro Area","39","86074"
"P0010001",10220,"Ada, OK Micro Area","40","37492"
"P0010001",11060,"Altus, OK Micro Area","40","26446"
"P0010001",11620,"Ardmore, OK Micro Area","40","56980"
"P0010001",12780,"Bartlesville, OK Micro Area","40","50976"
"P0010001",20340,"Duncan, OK Micro Area","40","45048"
"P0010001",20460,"Durant, OK Micro Area","40","42416"
"P0010001",21120,"Elk City, OK Micro Area","40","22119"
"P0010001",21420,"Enid, OK Micro Area","40","60580"
"P0010001",22900,"Fort Smith, AR-OK Metro Area (part)","40","92775"
"P0010001",25100,"Guymon, OK Micro Area","40","20640"
"P0010001",30020,"Lawton, OK Metro Area","40","124098"
"P0010001",32540,"McAlester, OK Micro Area","40","45837"
"P0010001",33060,"Miami, OK Micro Area","40","31848"
"P0010001",34780,"Muskogee, OK Micro Area","40","70990"
"P0010001",36420,"Oklahoma City, OK Metro Area","40","1252987"
"P0010001",38620,"Ponca City, OK Micro Area","40","46562"
"P0010001",43060,"Shawnee, OK Micro Area","40","69442"
"P0010001",44660,"Stillwater, OK Micro Area","40","77350"
"P0010001",45140,"Tahlequah, OK Micro Area","40","46987"
"P0010001",46140,"Tulsa, OK Metro Area","40","937478"
"P0010001",48220,"Weatherford, OK Micro Area","40","27469"
"P0010001",49260,"Woodward, OK Micro Area","40","20081"
"P0010001",10540,"Albany-Lebanon, OR Micro Area","41","116672"
"P0010001",11820,"Astoria, OR Micro Area","41","37039"
"P0010001",13460,"Bend, OR Metro Area","41","157733"
"P0010001",15060,"Brookings, OR Micro Area","41","22364"
